order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
O519778,C00451,P0006,5,17.35,10-07-2025,Delayed,Credit Card,West,0.1
O338933,C00447,P0024,3,33.01,07-07-2025, DELAYED,PayPal,West,0.2
O944033,C00066,P0018,2,27.81,04-07-2025,Delivered,PayPal,East,0.1
O259316,C00053,P0016,1,37.04,01-07-2025,delivered,Credit Card,Central,0.05
O951422,C00487,P0010,3,42.91,28-06-2025,Delivered,credit card,West,0.2
O245517,C00199,P0018,1,33.19,25-06-2025,Delivered,Credit Card,North,0.2
O581700,C00338,P0012,1,16.86,22-06-2025,Delivered,Bank Transfer,West,0.05
O818540,C00234,P0009,1,21.7,19-06-2025, DELAYED,credit card,Central,0.05
O144731,C00298,P0011,4,46.9,16-06-2025,Delayed,Bank Transfer,North,
O394466,C00403,P0006,2,11.81,13-06-2025, DELAYED,PayPal,North,0.2
O298705,C00124,P0028,1,18.36,10-06-2025,Delayed,Credit Card,Central,0.15
O854437,C00192,P0021,3,26.22,07-06-2025, Cancelled ,Credit Card,Central,0.05
O720662,C00101,P0028,5,21.36,04-06-2025, Cancelled ,credit card,West,0.2
O239134,C00268,P0018,3,17.98,01-06-2025, Cancelled ,PayPal,Central,0
O733662,C00372,P0018,3,16.89,29-05-2025, Cancelled ,Credit Card,South,0.05
O758099,C00387,P0016,2,28.33,26-05-2025, Cancelled ,PayPal,North,0
O626956,C00289,P0011,2,42.56,23-05-2025, Cancelled ,credit card,East,0.15
O718458,C00398,P0027,5,34.37,20-05-2025,delivered,credit card,South,0
O353264,C00232,P0027,2,41.4,17-05-2025,Delivered,Credit Card,South,0.15
O137091,C00322,P0016,2,43.36,14-05-2025, Cancelled ,Bank Transfer,North,
O845573,C00011,P0025,2,49.92,11-05-2025, Cancelled ,Bank Transfer,Central,0.1
O288469,C00137,P0015,1,31.67,08-05-2025,Delivered,credit card,North,0.2
O708284,C00204,P0028,5,24.46,05-05-2025,Delivered,Bank Transfer,North,
O570241,C00395,P0002,5,43.95,02-05-2025, DELAYED,Bank Transfer,East,0.15
O473759,C00086,P0021,5,16.98,03-05-2025,Delayed,Bank Transfer,East,
O217177,C00270,P0018,5,28.17,04-05-2025,Delivered,credit card,West,0.15
O280673,C00089,P0018,2,30.57,05-05-2025,delivered,Credit Card,West,0.2
O598037,C00486,P0009,4,42.96,06-05-2025, Cancelled ,Bank Transfer,West,0.1
O296691,C00320,P0003,5,18.19,07-05-2025,delivered,Bank Transfer,West,0.2
O857899,C00002,P0010,2,28.47,08-05-2025, DELAYED,credit card,Central,0.1
O841239,C00171,P0029,1,14.57,09-05-2025,Delayed,credit card,South,0
O752395,C00371,P0006,3,44.48,10-05-2025, DELAYED,credit card,North,0.15
O891088,C00432,P0010,5,16.63,11-05-2025,Delayed,Bank Transfer,Central,0
O508552,C00294,P0002,3,40.54,12-05-2025, DELAYED,Bank Transfer,South,0.1
O654906,C00035,P0018,5,40.72,13-05-2025,delivered,Bank Transfer,North,0.15
O732594,C00145,P0001,2,32.09,14-05-2025, Cancelled ,Credit Card,West,0.15
O345863,C00136,P0011,5,27.87,15-05-2025,Delayed,Bank Transfer,East,0.2
O637061,C00418,P0012,3,47.91,16-05-2025, Cancelled ,PayPal,East,0.05
O104562,C00369,P0003,2,25.5,17-05-2025,Delivered,PayPal,West,
O628597,C00478,P0013,3,45.17,18-05-2025,Delayed,credit card,North,0.2
O706388,C00392,P0011,1,17.85,19-05-2025, DELAYED,PayPal,North,0.15
O930505,C00234,P0018,2,28.68,20-05-2025,Delivered,Bank Transfer,East,0.1
O386214,C00113,P0005,1,48.54,21-05-2025,delivered,credit card,South,0.1
O353828,C00491,P0012,3,31.91,22-05-2025, Cancelled ,Bank Transfer,Central,0.2
O802960,C00324,P0024,4,41.41,23-05-2025,Delivered,Bank Transfer,South,0.2
O799576,C00281,P0003,2,39.46,24-05-2025,Delivered,Bank Transfer,South,0.1
O607286,C00118,P0004,1,32.45,25-05-2025,Delayed,Credit Card,North,0.15
O819665,C00079,P0023,5,44.9,26-05-2025,Delayed,PayPal,South,0.05
O999527,C00149,P0013,4,12.51,27-05-2025, Cancelled ,PayPal,Central,0
O497235,C00160,P0020,5,25.12,28-05-2025, Cancelled ,Credit Card,West,0
O962750,C00309,P0016,1,19.92,29-05-2025, Cancelled ,PayPal,South,0.15
O808612,C00077,P0011,2,19.71,30-05-2025,Delayed,PayPal,South,0.1
O944900,C00409,P0023,4,8.64,31-05-2025,delivered,PayPal,South,0.2
O761438,C00438,P0022,4,48.51,01-06-2025,Delayed,Credit Card,Central,0.1
O501456,C00358,P0017,4,9.11,02-06-2025, DELAYED,PayPal,Central,0.1
O930989,C00108,P0009,2,30.73,03-06-2025,delivered,Bank Transfer,East,0.15
O466938,C00471,P0014,2,15.75,04-06-2025, Cancelled ,Bank Transfer,South,0.2
O780942,C00213,P0029,2,36.95,05-06-2025,Delivered,Bank Transfer,North,0.15
O232271,C00358,P0023,5,46.85,06-06-2025,delivered,credit card,East,0.2
O445312,C00309,P0002,3,24.5,07-06-2025,Delivered,Credit Card,East,0.05
O572329,C00331,P0025,4,14.73,08-06-2025, Cancelled ,PayPal,Central,0.05
O630901,C00345,P0002,5,48.12,09-06-2025, Cancelled ,credit card,North,0
O169606,C00483,P0002,3,14.52,10-06-2025,delrd,Bank Transfer,South,0
O240089,C00479,P0010,5,29.14,11-06-2025, DELAYED,Bank Transfer,Central,0.1
O421362,C00500,P0013,2,45.76,12-06-2025,delivered,credit card,North,0.05
O497711,C00336,P0023,2,33.54,13-06-2025,Delivered,Bank Transfer,North,0.1
O670568,C00023,P0005,1,26.2,14-06-2025,Delayed,credit card,Central,0.05
O144346,C00243,P0021,5,38.43,15-06-2025, Cancelled ,credit card,West,0.15
O450941,C00256,P0011,1,45.31,16-06-2025,Delayed,PayPal,South,0.1
O131144,C00024,P0006,4,17.23,17-06-2025,Delayed,Credit Card,Central,0.15
O900701,C00275,P0012,3,18.49,18-06-2025, Cancelled ,credit card,East,
O930204,C00181,P0012,2,31.94,19-06-2025, DELAYED,PayPal,Central,0
O430832,C00034,P0003,5,38.14,20-06-2025, Cancelled ,credit card,Central,
O657080,C00081,P0023,4,44.54,21-06-2025,Delayed,credit card,South,0.15
O833175,C00258,P0026,1,27.18,22-06-2025,Delivered,credit card,East,0
O724239,C00274,P0008,2,34.74,23-06-2025,delivered,credit card,West,0
O411421,C00277,P0021,1,48.68,24-06-2025, DELAYED,credit card,North,0
O534102,C00206,P0022,4,11.65,25-06-2025,delivered,Credit Card,South,0.05
O427370,C00076,P0019,4,20.29,26-06-2025,delivered,Bank Transfer,South,0.2
O837629,C00108,P0017,3,35.59,27-06-2025, DELAYED,Credit Card,East,0.05
O796203,C00282,P0019,1,46.8,28-06-2025,Delayed,PayPal,South,0.05
O696293,C00004,P0005,3,29.73,29-06-2025,Delivered,Credit Card,West,0.05
O554226,C00362,P0027,4,35.72,30-06-2025,Delayed,Bank Transfer,West,0
O368529,C00093,P0014,2,36,01-07-2025,delivered,Bank Transfer,East,0.1
O435615,C00226,P0008,1,26.3,02-07-2025, DELAYED,credit card,North,0.1
O212072,C00486,P0008,5,46.16,03-07-2025,Delivered,credit card,North,
O955314,C00499,P0006,2,17.36,04-07-2025, Cancelled ,PayPal,West,0.2
O398854,C00466,P0022,3,25.17,05-07-2025,Delayed,Credit Card,West,
O680823,C00041,P0030,2,10.16,06-07-2025, Cancelled ,Bank Transfer,South,0
O885872,C00493,P0002,3,19.33,07-07-2025, Cancelled ,Bank Transfer,South,0.15
O984050,C00208,P0024,1,18.36,08-07-2025, DELAYED,credit card,South,
O313287,C00325,P0003,1,40.76,09-07-2025,Delayed,Bank Transfer,North,0.15
O913237,C00019,P0018,4,20.08,10-07-2025,Delayed,Bank Transfer,North,0.1
O997965,C00318,P0010,2,33.01,11-07-2025, Cancelled ,Bank Transfer,South,0.1
O443550,C00067,P0007,4,10.51,12-07-2025,Delivered,Bank Transfer,West,0
O923392,C00417,P0011,2,36.77,13-07-2025, DELAYED,Bank Transfer,South,0
O532356,C00321,P0009,2,30.26,14-07-2025, DELAYED,Credit Card,North,0.15
O118449,C00306,P0002,3,8.53,15-07-2025,Delivered,PayPal,Central,0.05
O642221,C00007,P0012,4,23.19,16-07-2025,delivered,credit card,Central,0.05
O866407,C00021,P0023,1,44.01,17-07-2025, Cancelled ,credit card,East,0.2
O657683,C00151,P0026,5,43.01,18-07-2025, DELAYED,Bank Transfer,East,0
O154573,C00363,P0026,3,44.65,19-07-2025, DELAYED,credit card,West,0.15
O453230,C00212,P0010,5,11.65,20-07-2025, Cancelled ,Credit Card,North,0
O104473,C00164,P0003,5,28.23,21-07-2025,Delivered,Bank Transfer,Central,0.1
O202514,C00160,P0019,4,47.23,22-07-2025,delivered,PayPal,North,
O608359,C00459,P0017,2,36.57,23-07-2025, Cancelled ,Bank Transfer,Central,0.2
O770770,C00044,P0025,3,35.5,24-07-2025,Delivered,Bank Transfer,East,0.2
O458103,C00223,P0014,5,13.99,25-07-2025, DELAYED,credit card,East,0.1
O111885,C00306,P0028,1,46.16,26-07-2025,delivered,credit card,West,0.1
O697004,C00278,P0017,1,9.64,27-07-2025,delivered,Credit Card,North,0.1
O785175,C00429,P0016,1,25.34,28-07-2025,Delivered,PayPal,North,0
O928670,C00094,P0010,5,29.15,29-07-2025,Delivered,Credit Card,Central,0.15
O449804,C00210,P0005,5,31.49,30-07-2025,Delivered,credit card,North,0.15
O430249,C00407,P0011,2,39.31,31-07-2025,Delivered,credit card,Central,
O954264,C00343,P0020,3,14.52,01-08-2025,delivered,PayPal,South,0
O180176,C00220,P0028,5,28.28,02-08-2025, DELAYED,PayPal,West,0.05
O651152,C00292,P0004,5,42.31,03-08-2025, DELAYED,Bank Transfer,South,0.05
O532341,C00260,P0008,2,21.1,04-08-2025, DELAYED,PayPal,East,0.15
O217367,C00176,P0017,5,28.29,05-08-2025, Cancelled ,credit card,South,
O579880,C00265,P0014,5,16.75,06-08-2025, DELAYED,credit card,East,
O804632,C00408,P0007,2,33.48,07-08-2025, DELAYED,Bank Transfer,North,0.15
O945134,C00078,P0030,5,38.13,08-08-2025,delivered,PayPal,South,0.1
O557342,C00109,P0020,1,43.88,09-08-2025, DELAYED,Bank Transfer,Central,0.1
O327602,C00377,P0007,1,31.41,10-08-2025, Cancelled ,credit card,East,0.05
O434068,C00455,P0006,2,46.74,11-08-2025,Delivered,Bank Transfer,North,0
O937929,C00037,P0028,3,8.44,12-08-2025,Delivered,Credit Card,North,0.1
O347734,C00482,P0012,2,38.01,13-08-2025,delivered,Bank Transfer,East,0.05
O908399,C00282,P0029,2,14.2,14-08-2025,delivered,Credit Card,East,
O625480,C00110,P0006,3,29.94,15-08-2025,Delivered,Credit Card,East,0.2
O911487,C00027,P0020,2,19.18,16-08-2025,Delayed,credit card,East,0.2
O681551,C00173,P0010,4,44.24,17-08-2025,Delivered,Credit Card,Central,0
O187955,C00462,P0028,4,45.17,18-08-2025, DELAYED,Credit Card,Central,0.05
O185646,C00175,P0006,3,41.77,19-08-2025, Cancelled ,Bank Transfer,North,0.2
O258758,C00028,P0025,4,19.56,20-08-2025, DELAYED,PayPal,East,0.05
O919665,C00095,P0018,4,41.05,21-08-2025,Delayed,Bank Transfer,Central,0.15
O553468,C00096,P0025,1,28.89,22-08-2025,delivered,PayPal,North,0
O857041,C00106,P0010,2,31.26,23-08-2025,Delayed,Bank Transfer,West,0.15
O688807,C00294,P0004,2,40.51,24-08-2025, DELAYED,PayPal,Central,0.05
O656963,C00431,P0009,1,47.9,25-08-2025,Delivered,Bank Transfer,West,0.2
O582958,C00138,P0011,4,44.11,24-08-2025,delivered,Bank Transfer,East,0.05
O111047,C00277,P0012,2,28.52,23-08-2025, DELAYED,Credit Card,Central,0.05
O972500,C00496,P0006,2,22.04,22-08-2025,Delayed,PayPal,North,0.1
O235498,C00284,P0001,2,15.31,21-08-2025,delivered,Credit Card,South,0.1
O976262,C00150,P0008,4,17.32,20-08-2025,delivered,PayPal,West,0.1
O418779,C00357,P0004,4,40.06,19-08-2025,delivered,credit card,West,
O734752,C00330,P0022,2,17.41,18-08-2025,Delivered,credit card,East,0.05
O327842,C00345,P0025,2,12.32,17-08-2025,Delayed,Credit Card,Central,0.1
O685974,C00336,P0012,1,38.63,16-08-2025,Delivered,Credit Card,North,0.05
O388949,C00202,P0005,2,45.61,15-08-2025,Delayed,Credit Card,North,0.15
O623375,C00393,P0006,4,21.74,14-08-2025, Cancelled ,credit card,West,0.2
O854768,C00204,P0030,3,27.08,13-08-2025, DELAYED,Credit Card,South,
O717885,C00338,P0030,2,34.78,12-08-2025,delivered,Credit Card,West,0.1
O799081,C00443,P0008,4,47.21,11-08-2025, Cancelled ,Credit Card,Central,0.05
O586465,C00381,P0001,3,45.71,10-08-2025,delivered,PayPal,East,
O158886,C00495,P0021,4,22.86,09-08-2025,Delivered,PayPal,South,0.2
O669466,C00058,P0011,3,8.18,08-08-2025,delivered,PayPal,North,0.15
O887491,C00097,P0020,5,13.33,07-08-2025,delivered,credit card,Central,0.1
O779073,C00357,P0028,1,15.1,06-08-2025,delyd,credit card,East,
O706528,C00440,P0012,5,18.65,05-08-2025,Delivered,PayPal,East,0.1
O581459,C00322,P0016,4,30.57,04-08-2025,Delivered,Credit Card,North,0.1
O837867,C00350,P0028,4,,03-08-2025,delivered,Credit Card,East,0.15
O562529,C00014,P0021,1,24.58,02-08-2025, Cancelled ,Credit Card,Central,0.1
O893913,C00230,P0025,2,18.59,01-08-2025, DELAYED,Bank Transfer,West,0.1
O545819,C00493,P0028,2,24.77,31-07-2025, DELAYED,PayPal,West,0.2
O747355,C00221,P0010,3,41.66,30-07-2025, DELAYED,PayPal,South,0
O185606,C00089,P0017,5,34.82,29-07-2025,Delayed,credit card,Central,0.15
O740937,C00263,P0018,1,24.54,28-07-2025,Delivered,Credit Card,South,0.15
O483675,C00049,P0027,3,29.82,27-07-2025, Cancelled ,Bank Transfer,West,0.15
O733243,C00206,P0024,4,30.44,26-07-2025, DELAYED,PayPal,West,
O361138,C00471,P0021,3,13.47,25-07-2025,Delivered,credit card,East,0
O774723,C00306,P0021,1,43.07,24-07-2025,Delayed,Bank Transfer,Central,0.2
O911957,C00205,P0006,4,8.62,23-07-2025,Delayed,credit card,East,0.1
O278048,C00062,P0020,3,20.02,22-07-2025, Cancelled ,Credit Card,East,0.1
O915165,C00117,P0026,2,27.85,21-07-2025,Delivered,PayPal,North,0.1
O730037,C00313,P0015,2,17.09,20-07-2025, Cancelled ,Bank Transfer,North,
O709855,C00244,P0023,5,30.62,19-07-2025, DELAYED,Credit Card,West,0.15
O986951,C00012,P0001,5,25.93,18-07-2025,Delayed,PayPal,West,
O652955,C00257,P0029,3,20.15,17-07-2025,Delivered,credit card,East,0.15
O107613,C00439,P0022,5,8.03,16-07-2025, Cancelled ,PayPal,South,0.2
O471859,C00039,P0025,5,27.69,15-07-2025, DELAYED,Bank Transfer,North,
O826800,C00419,P0025,4,46.87,14-07-2025,Delayed,Credit Card,East,0.05
O279797,C00395,P0005,2,47.28,13-07-2025,Delivered,Credit Card,North,0.2
O493815,C00299,P0014,2,32.91,12-07-2025,delivered,Bank Transfer,North,0.15
O528967,C00174,P0012,3,32.53,11-07-2025,Delivered,Bank Transfer,West,0
O832170,C00441,P0006,4,18.91,10-07-2025,Delivered,PayPal,South,0.2
O264443,C00079,P0022,2,12.62,09-07-2025,Delivered,Bank Transfer,South,0
O513524,C00231,P0006,4,43.5,08-07-2025, Cancelled ,credit card,West,0.2
O741739,C00277,P0019,2,18.67,07-07-2025, DELAYED,Credit Card,East,0.1
O338257,C00344,P0023,3,17.01,06-07-2025, Cancelled ,Credit Card,South,0.15
O437438,C00295,P0022,1,10.73,05-07-2025,Delayed,PayPal,East,0.05
O531806,C00119,P0007,2,10.54,04-07-2025, Cancelled ,Credit Card,South,0
O880754,C00440,P0026,1,20.3,03-07-2025,delivered,Credit Card,Central,0.2
O711938,C00326,P0020,3,13.71,02-07-2025,Delayed,PayPal,West,0.05
O693633,C00205,P0008,4,30.77,01-07-2025,delivered,Credit Card,East,0.15
O891469,C00068,P0023,2,49.93,30-06-2025,Delayed,PayPal,North,0.15
O159941,C00080,P0015,3,23.05,29-06-2025,Delivered,Credit Card,Central,0.15
O959381,C00191,P0030,4,18.9,28-06-2025, DELAYED,Bank Transfer,Central,0.2
O339773,C00396,P0021,4,15.41,27-06-2025,Delivered,Credit Card,West,0
O679532,C00414,P0011,1,30.78,26-06-2025,Delivered,PayPal,South,0.15
O192542,C00484,P0009,2,40.3,25-06-2025, Cancelled ,PayPal,East,0
O153450,C00151,P0020,5,42.89,24-06-2025, DELAYED,Credit Card,South,0.2
O569619,C00301,P0009,2,37.48,23-06-2025,delivered,Bank Transfer,North,0
O573600,C00221,P0007,2,42.91,22-06-2025,delivered,Bank Transfer,North,0.05
O195461,C00347,P0025,2,8.63,21-06-2025, Cancelled ,Bank Transfer,East,
O213547,C00278,P0030,4,45.44,20-06-2025,Delayed,Bank Transfer,West,0.1
O398194,C00017,P0020,2,42.91,19-06-2025, DELAYED,PayPal,North,0.2
O979006,C00176,P0015,1,29.92,18-06-2025,delivered,Bank Transfer,Central,0.1
O515155,C00055,P0020,4,43.45,17-06-2025,delivered,Bank Transfer,Central,0.2
O665993,C00451,P0005,1,48.52,16-06-2025,Delayed,Credit Card,North,0
O781501,C00336,P0026,2,46.9,15-06-2025,delivered,Credit Card,North,0.15
O831941,C00245,P0018,5,29.97,14-06-2025,Delivered,Credit Card,East,
O299937,C00478,P0012,4,47.43,13-06-2025,Delayed,PayPal,South,0.2
O282240,C00084,P0004,3,47.32,12-06-2025, Cancelled ,Bank Transfer,Central,0.05
O894659,C00048,P0005,3,20.09,11-06-2025,delivered,credit card,North,0.15
O170962,C00174,P0022,5,29.66,10-06-2025, DELAYED,PayPal,East,0.2
O320877,C00029,P0001,3,48.72,09-06-2025, DELAYED,PayPal,North,0.05
O904347,C00108,P0002,4,22.12,08-06-2025, Cancelled ,Bank Transfer,South,0
O207825,C00018,P0028,4,9.07,07-06-2025, DELAYED,PayPal,East,0.05
O593413,C00035,P0011,2,29.73,06-06-2025,Delivered,Credit Card,East,0
O631161,C00059,P0010,1,46.71,05-06-2025, Cancelled ,credit card,West,0.2
O294073,C00074,P0023,3,35.53,04-06-2025,delivered,credit card,Central,0.05
O437565,C00057,P0002,4,14.08,03-06-2025,delivered,PayPal,Central,0
O811613,C00402,P0008,2,13.98,02-06-2025,Delayed,credit card,Central,
O461115,C00091,P0012,4,39.84,01-06-2025,Delayed,Bank Transfer,South,0.1
O386419,C00390,P0002,3,47.35,31-05-2025, Cancelled ,credit card,South,0.05
O657375,C00179,P0024,4,32.8,30-05-2025,Delayed,Bank Transfer,South,0.1
O338030,C00158,P0026,1,30.66,29-05-2025,Delivered,Credit Card,Central,0.05
O102518,C00419,P0030,3,28.86,28-05-2025, DELAYED,Credit Card,North,0
O957892,C00226,P0001,4,18.44,27-05-2025,Delivered,credit card,East,0.05
O888329,C00077,P0023,3,32.28,26-05-2025,Delayed,PayPal,Central,0.05
O448444,C00139,P0006,4,32.43,25-05-2025,Delayed,credit card,North,0.15
O323543,C00085,P0010,5,42.54,24-05-2025,delivered,Bank Transfer,East,0.15
O955641,C00478,P0028,5,10.29,23-05-2025,delivered,Credit Card,South,0.2
O711887,C00125,,5,36.65,22-05-2025, Cancelled ,Bank Transfer,South,0.15
O549755,C00466,P0020,2,29.18,21-05-2025,delivered,Bank Transfer,East,0.1
O748694,C00377,P0029,3,19.04,20-05-2025, DELAYED,PayPal,North,0.05
O837906,C00022,P0017,4,43.81,19-05-2025,Delayed,credit card,West,0
O719148,C00113,P0016,4,24.76,18-05-2025,Delivered,Bank Transfer,South,
O506903,C00257,P0017,4,15.75,17-05-2025,delivered,PayPal,West,0.1
O733633,C00330,P0030,2,23.2,16-05-2025,Delivered,Credit Card,Central,
O681027,C00001,P0029,3,28.47,15-05-2025,Delayed,PayPal,Central,0.15
O943472,C00121,P0005,3,31.19,14-05-2025, DELAYED,Bank Transfer,South,0.15
O993331,C00012,P0026,2,13.14,13-05-2025,Delivered,Credit Card,North,0.1
O683681,C00134,P0020,2,18.46,12-05-2025, DELAYED,PayPal,South,
O719288,C00222,P0026,4,11.17,11-05-2025, Cancelled ,Credit Card,Central,0.1
O552071,C00264,P0016,4,49.04,10-05-2025,Delayed,Bank Transfer,West,0.05
O290605,C00009,P0023,4,13.47,09-05-2025,Delivered,Credit Card,Central,0.15
O308714,C00401,P0019,3,13.71,08-05-2025, Cancelled ,Credit Card,East,
O141779,C00099,P0016,4,19.65,07-05-2025,Delayed,credit card,North,0.2
O904408,C00086,P0019,5,11.14,06-05-2025, DELAYED,credit card,South,0
O749722,C00397,P0017,3,39.27,05-05-2025, DELAYED,credit card,East,0.1
O915810,C00029,P0021,1,33.87,04-05-2025,delivered,credit card,Central,0.05
O463352,C00001,P0017,3,40.78,03-05-2025,Delayed,Credit Card,South,0.15
O524545,C00131,P0015,5,26.39,02-05-2025,delivered,PayPal,North,0.2
O272400,C00014,P0002,2,13.15,01-05-2025, Cancelled ,credit card,West,0.05
O135619,C00051,P0017,2,36.93,02-05-2025,Delivered,credit card,North,
O131648,C00419,P0022,3,17.14,03-05-2025,delivered,PayPal,East,0.15
O358157,C00492,P0015,5,21.77,04-05-2025,delivered,Credit Card,North,0
O230960,C00183,P0029,1,32.59,05-05-2025,Delivered,Credit Card,South,0.05
O361052,C00471,P0020,4,20.8,06-05-2025,Delivered,Credit Card,West,0.2
O361135,C00463,P0021,3,22.08,07-05-2025,Delivered,Bank Transfer,Central,0.1
O361589,C00230,P0020,5,40.12,08-05-2025,Delayed,Bank Transfer,East,0.05
O460958,C00378,P0028,2,28.25,09-05-2025,delivered,credit card,West,0.05
O572561,C00370,P0029,3,19.58,10-05-2025,Delayed,PayPal,West,0.1
O238131,C00342,P0017,5,13.39,11-05-2025,Delivered,credit card,Central,0.1
O112478,C00471,P0025,2,9,12-05-2025,,Credit Card,North,0.2
O451596,C00115,P0017,3,46.45,13-05-2025, DELAYED,PayPal,East,0.1
O754959,C00151,P0023,4,19.37,14-05-2025, Cancelled ,Bank Transfer,East,0.15
O431713,C00160,P0030,4,12.34,15-05-2025,delivered,PayPal,South,0.05
O128167,C00107,P0004,1,41.02,16-05-2025,delivered,PayPal,North,0.15
O166025,C00190,P0007,1,29.97,17-05-2025,Delayed,PayPal,East,0.1
O993924,C00109,P0022,3,47.85,18-05-2025,Delayed,Credit Card,North,0.1
O887026,C00095,P0027,1,47.88,19-05-2025, Cancelled ,credit card,North,
O671877,C00209,P0025,1,21.47,20-05-2025,delivered,Bank Transfer,Central,0.15
O941588,C00365,P0009,3,32.73,21-05-2025, Cancelled ,credit card,South,
O994237,C00243,P0011,3,42.74,22-05-2025, Cancelled ,credit card,East,0.1
O581843,C00338,P0023,3,21.31,23-05-2025,Delayed,credit card,South,0.15
O231318,C00251,,5,47.51,24-05-2025,Delivered,PayPal,West,0.2
O988203,C00053,P0030,3,34.82,25-05-2025,Delayed,PayPal,Central,0.05
O703880,C00158,P0006,2,36.32,26-05-2025, Cancelled ,PayPal,Central,0.2
O319257,C00019,P0006,2,14.72,27-05-2025,Delayed,PayPal,South,0.05
O971893,C00373,P0006,2,38.98,28-05-2025, DELAYED,Bank Transfer,West,0.2
O118404,C00469,P0009,5,33.52,29-05-2025, Cancelled ,credit card,West,0
O610738,C00120,P0023,4,25.95,30-05-2025,Delayed,Bank Transfer,West,0.15
O987599,C00350,P0030,5,38.25,31-05-2025,delivered,Bank Transfer,West,0.2
O870336,C00192,P0029,1,21.1,01-06-2025,Delivered,PayPal,Central,
O226857,C00214,P0003,1,40.72,02-06-2025,Delayed,Bank Transfer,North,0.1
O914103,C00385,P0012,4,12.31,03-06-2025,Delivered,Bank Transfer,South,0
O272354,C00392,P0010,3,29.58,04-06-2025,Delayed,PayPal,North,0.2
O779675,C00044,P0003,1,23.16,05-06-2025,Delivered,PayPal,Central,0.15
O852176,C00313,P0013,5,14.12,06-06-2025, Cancelled ,Credit Card,East,0.1
O909578,C00322,P0022,4,12.41,07-06-2025,Delayed,Credit Card,South,0.15
O459230,C00126,P0012,2,40.02,08-06-2025,Delayed,credit card,North,0.2
O409605,C00285,P0016,1,21.27,09-06-2025, DELAYED,PayPal,Central,0.15
